time,dc_power_w,ac_power_w,panel_temp_c,grid_freq_hz,daily_yield_kwh
2026-04-24 21:11:00+00,,,6.409999990463257,50.022727966308594,
2026-04-24 21:12:00+00,,,6.300000031789144,49.99909036809748,
2026-04-24 21:13:00+00,,,6.49090914292769,49.98090952092951,
2026-04-24 21:14:00+00,,,6.329999923706055,50.0011109246148,
2026-04-24 21:15:00+00,,,6.581818190487948,49.993636738170274,
2026-04-24 21:16:00+00,,,6.645454580133611,50.01583385467529,
2026-04-24 21:17:00+00,,,6.318181774832985,50.00333340962728,
2026-04-24 21:18:00+00,,,6.4416667222976685,49.97999954223633,
2026-04-24 21:19:00+00,,,6.409999990463257,49.96800003051758,
2026-04-24 21:20:00+00,,,6.2727273160761055,49.99599952697754,
2026-04-24 21:21:00+00,,,6.399999936421712,50.01909082586115,
2026-04-24 21:22:00+00,,,6.363636406985196,50.00249989827474,
2026-04-24 21:23:00+00,,,6.259999942779541,49.99399948120117,
2026-04-24 21:24:00+00,,,6.518181800842285,50.01454578746449,
2026-04-24 21:25:00+00,,,6.37999997138977,50.00166670481364,
2026-04-24 21:26:00+00,,,6.483333349227905,49.992499669392906,
2026-04-24 21:27:00+00,,,6.245454571463845,50.000000381469725,
2026-04-24 21:28:00+00,,,6.308333396911621,50.017499923706055,
2026-04-24 21:29:00+00,,,6.500000047683716,50.0129997253418,
2026-04-24 21:30:00+00,,,6.311111079321967,49.99700012207031,
2026-04-24 21:31:00+00,,,6.691666642824809,49.99727249145508,
2026-04-24 21:32:00+00,,,6.490909099578857,49.9981821233576,
2026-04-24 21:33:00+00,,,6.609090891751376,49.98300018310547,
2026-04-24 21:34:00+00,,,6.424999992052714,50,
2026-04-24 21:35:00+00,,,6.483333349227905,50.00099906921387,
2026-04-24 21:36:00+00,,,6.536363645033403,49.992499669392906,
2026-04-24 21:37:00+00,,,6.12000002861023,49.9930004119873,
2026-04-24 21:38:00+00,,,6.46666665871938,50.017500241597496,
2026-04-24 21:39:00+00,,,6.516666650772095,50.000000346790664,
2026-04-24 21:40:00+00,,,6.330000019073486,50.00666745503744,
2026-04-24 21:41:00+00,,,6.436363653703169,50.021666526794434,
2026-04-24 21:42:00+00,,,6.412500023841858,50.01666673024496,
2026-04-24 21:43:00+00,,,6.318181818181818,50.01600036621094,
2026-04-24 21:44:00+00,,,6.3,49.98416614532471,
2026-04-24 21:45:00+00,,,6.3363636190241035,50.02272692593661,
2026-04-24 21:46:00+00,,,6.509090900421143,50.000000346790664,
2026-04-24 21:47:00+00,,,6.5,50.00454538518732,
2026-04-24 21:48:00+00,,,6.3818181644786485,49.9645451632413,
2026-04-24 21:49:00+00,,,6.290000009536743,49.98818172108043,
2026-04-24 21:50:00+00,,,6.525000015894572,49.97666676839193,
2026-04-24 21:51:00+00,,,6.53333334128062,50.006666819254555,
2026-04-24 21:52:00+00,,,6.272727186029607,49.9819995880127,
2026-04-24 21:53:00+00,,,6.518181844191118,49.9990910616788,
2026-04-24 21:54:00+00,,,6.645454536784779,49.99416637420654,
2026-04-24 21:55:00+00,,,6.641666650772095,50.014166514078774,
2026-04-24 21:56:00+00,,,6.345454519445246,50.01100044250488,
2026-04-24 21:57:00+00,,,6.327272631905296,50.01583321889242,
2026-04-24 21:58:00+00,,,6.3599999904632565,50.01363615556197,
2026-04-24 21:59:00+00,,,6.541666666666667,50.00083351135254,
2026-04-24 22:00:00+00,,,0.6900000035762787,49.99818177656694,
2026-04-24 22:01:00+00,,,0.5750000054637591,50.01818223433061,
2026-04-24 22:02:00+00,,,0.6199999995529651,49.96818161010742,
2026-04-24 22:03:00+00,,,0.6100000068545341,49.994544982910156,
2026-04-24 22:04:00+00,,,0.6100000001490116,49.98166688283285,
2026-04-24 22:05:00+00,,,0.6818181919780645,49.97500038146973,
2026-04-24 22:06:00+00,,,0.6666666608717706,49.98399963378906,
2026-04-24 22:07:00+00,,,0.6818181865594604,49.978182012384586,
2026-04-24 22:08:00+00,,,0.7166666661699613,49.989999771118164,
2026-04-24 22:09:00+00,,,0.7545454603704539,50.00249989827474,
2026-04-24 22:10:00+00,,,0.6272727332331918,49.98888905843099,
2026-04-24 22:11:00+00,,,0.7181818200783296,49.984000778198244,
2026-04-24 22:12:00+00,,,0.6916666689018408,49.9918178211559,
2026-04-24 22:13:00+00,,,0.5000000060959295,50.03249963124593,
2026-04-24 22:14:00+00,,,0.6199999921023845,50.00699996948242,
2026-04-24 22:15:00+00,,,0.4166666666666667,50.01909082586115,
2026-04-24 22:16:00+00,,,0.5222222300039397,50.013000869750975,
2026-04-24 22:17:00+00,,,0.5181818225167014,50.007273240522906,
2026-04-24 22:18:00+00,,,0.5083333322157463,50.03333377838135,
2026-04-24 22:19:00+00,,,0.5,50.00333340962728,
2026-04-24 22:20:00+00,,,0.4200000010430813,50.00899963378906,
2026-04-24 22:21:00+00,,,0.3900000058114529,49.99000015258789,
2026-04-24 22:22:00+00,,,0.5416666654249033,49.99272710626776,
2026-04-24 22:23:00+00,,,0.8727272654121573,50.00083382924398,
2026-04-24 22:24:00+00,,,0.4909090975468809,49.99833329518636,
2026-04-24 22:25:00+00,,,0.6699999943375587,50.01545507257635,
2026-04-24 22:26:00+00,,,0.5909090902317654,49.9981821233576,
2026-04-24 22:27:00+00,,,0.4777777824136946,49.98833338419596,
2026-04-24 22:28:00+00,,,0.6909090978178111,49.981666564941406,
2026-04-24 22:29:00+00,,,0.47272727435285394,49.98833306630453,
2026-04-24 22:30:00+00,,,0.7000000046359168,50.026666429307724,
2026-04-24 22:31:00+00,,,0.5500000089406967,50.022999954223636,
2026-04-24 22:32:00+00,,,0.4750000008692344,50.00636395541105,
2026-04-24 22:33:00+00,,,0.7500000024835268,50.00636395541105,
2026-04-24 22:34:00+00,,,0.6999999955296516,49.9916664759318,
2026-04-24 22:35:00+00,,,0.6000000108033419,50.0236369046298,
2026-04-24 22:36:00+00,,,0.5500000044703484,49.99500020345052,
2026-04-24 22:37:00+00,,,0.5363636369054968,49.9908332824707,
2026-04-24 22:38:00+00,,,0.6250000117967526,49.97999988902699,
2026-04-24 22:39:00+00,,,0.4727272696115754,50.023636211048476,
2026-04-24 22:40:00+00,,,0.5800000049173832,50.01250012715658,
2026-04-24 22:41:00+00,,,0.5500000063329935,49.99666690826416,
2026-04-24 22:42:00+00,,,0.5000000068296989,50.01250044504801,
2026-04-24 22:43:00+00,,,0.5500000091269612,50.007777743869354,
2026-04-24 22:44:00+00,,,0.7272727313366804,50.009091117165305,
2026-04-24 22:45:00+00,,,0.5272727337750521,50.00833320617676,
2026-04-24 22:46:00+00,,,0.6249999990686774,49.99166679382324,
2026-04-24 22:47:00+00,,,0.6400000013411045,49.998999786376956,
2026-04-24 22:48:00+00,,,0.7181818173690275,49.99499924977621,
2026-04-24 22:49:00+00,,,0.8100000083446502,49.99363639137962,
2026-04-24 22:50:00+00,,,0.6083333343267441,50.009166399637856,
2026-04-24 22:51:00+00,,,0.8399999976158142,50,
2026-04-24 22:52:00+00,,,0.6250000068296989,49.99099960327148,
2026-04-24 22:53:00+00,,,0.5818181864239953,49.99099998474121,
2026-04-24 22:54:00+00,,,0.5249999972681204,49.980832735697426,
2026-04-24 22:55:00+00,,,0.5727272860028527,50.01249980926514,
2026-04-24 22:56:00+00,,,0.3099999986588955,50.02916653951009,
2026-04-24 22:57:00+00,,,0.6090909168124199,50.0109089938077,
2026-04-24 22:58:00+00,,,0.7363636398857291,50.0109089938077,
2026-04-24 22:59:00+00,,,0.5749999980131785,49.98666636149088,
2026-04-24 23:00:00+00,,,1.2166666736205418,49.99666659037272,
2026-04-24 23:01:00+00,,,1.3599999964237213,50.00090928511186,
2026-04-24 23:02:00+00,,,1.1416666532556217,50.009999910990395,
2026-04-24 23:03:00+00,,,1.1800000011920928,50.00181822343306,
2026-04-24 23:04:00+00,,,1.4818181829019026,50.00181857022372,
2026-04-24 23:05:00+00,,,1.5399999856948852,50.012727217240766,
2026-04-24 23:06:00+00,,,1.5818181796507402,50.004545038396664,
2026-04-24 23:07:00+00,,,1.2400000095367432,50.00166702270508,
2026-04-24 23:08:00+00,,,1.4888888862397935,49.98363633589311,
2026-04-24 23:09:00+00,,,1.172727270559831,49.993333180745445,
2026-04-24 23:10:00+00,,,1.2750000084439914,50.00166702270508,
2026-04-24 23:11:00+00,,,1.5333333412806194,50.02800025939941,
2026-04-24 23:12:00+00,,,1.3181818181818181,49.99099960327148,
2026-04-24 23:13:00+00,,,1.2818181731484153,50.01399955749512,
2026-04-24 23:14:00+00,,,1.4300000190734863,50.012727217240766,
2026-04-24 23:15:00+00,,,1.4090909145095132,49.99916648864746,
2026-04-24 23:16:00+00,,,1.208333323399226,50.00454538518732,
2026-04-24 23:17:00+00,,,1.2727272781458767,49.99099960327148,
2026-04-24 23:18:00+00,,,1.2100000023841857,50.009091117165305,
2026-04-24 23:19:00+00,,,1.5399999856948852,49.96916675567627,
2026-04-24 23:20:00+00,,,1.399999996026357,50.01399955749512,
2026-04-24 23:21:00+00,,,1.4454545703801243,50.004545731977984,
2026-04-24 23:22:00+00,,,1.329999989271164,49.98799934387207,
2026-04-24 23:23:00+00,,,1.409090898253701,49.99727249145508,
2026-04-24 23:24:00+00,,,1.6272727251052856,50.007999420166016,
2026-04-24 23:25:00+00,,,1.3416666587193806,49.97999988902699,
2026-04-24 23:26:00+00,,,1.380000013113022,50.010000228881836,
2026-04-24 23:27:00+00,,,1.45,50.00090963190252,
2026-04-24 23:28:00+00,,,1.4000000225173101,50,
2026-04-24 23:29:00+00,,,1.4100000143051148,49.97666645050049,
2026-04-24 23:30:00+00,,,1.5636363679712468,50.016666412353516,
2026-04-24 23:31:00+00,,,1.4583333109815915,49.9891668955485,
2026-04-24 23:32:00+00,,,1.2181818268515847,49.98600044250488,
2026-04-24 23:33:00+00,,,1.258333330353101,50.024999936421715,
2026-04-24 23:34:00+00,,,1.2181818214329807,49.982499758402504,
2026-04-24 23:35:00+00,,,1.4166666716337204,50.00749969482422,
2026-04-24 23:36:00+00,,,1.5375000089406967,49.984444512261284,
2026-04-24 23:37:00+00,,,1.3916666607062023,49.97666708628336,
2026-04-24 23:38:00+00,,,1.4090909145095132,50.013635808771305,
2026-04-24 23:39:00+00,,,1.3181818344376304,50.02900009155273,
2026-04-24 23:40:00+00,,,1.2000000104308128,49.98749955495199,
2026-04-24 23:41:00+00,,,1.3400000035762787,49.99363639137962,
2026-04-24 23:42:00+00,,,1.359999990463257,49.99727283824574,
2026-04-24 23:43:00+00,,,1.1363636234944516,50.01750055948893,
2026-04-24 23:44:00+00,,,1.3749999900658925,50.02599945068359,
2026-04-24 23:45:00+00,,,1.2818181866949254,49.97909095070579,
2026-04-24 23:46:00+00,,,1.377777788374159,49.969090548428625,
2026-04-24 23:47:00+00,,,1.2727272727272727,50.008182525634766,
2026-04-24 23:48:00+00,,,1.2363636331124739,50.010909687389024,
2026-04-24 23:49:00+00,,,1.2916666616996129,50.03166675567627,
2026-04-24 23:50:00+00,,,1.3363636298613115,50.01200065612793,
2026-04-24 23:51:00+00,,,1.4363636320287532,50.021817987615414,
2026-04-24 23:52:00+00,,,1.2833333313465118,49.97909095070579,
2026-04-24 23:53:00+00,,,1.2999999970197678,50.017272602428086,
2026-04-24 23:54:00+00,,,1.3700000047683716,49.99833297729492,
2026-04-24 23:55:00+00,,,1.7899999976158143,49.99545461481268,
2026-04-24 23:56:00+00,,,1.445454548705708,50.0199998219808,
2026-04-24 23:57:00+00,,,1.2454545416615226,50.0091667175293,
2026-04-24 23:58:00+00,,,1.4333333472410839,49.981000137329104,
2026-04-24 23:59:00+00,,,1.491666649778684,49.9991668065389,
2026-04-25 00:00:00+00,,,2.327272729440169,50.00545432350852,0
2026-04-25 00:01:00+00,,,2.427272742444819,50.011817932128906,
2026-04-25 00:02:00+00,,,2.1333333353201547,50.00999936190519,
2026-04-25 00:03:00+00,,,2.1800000071525574,50.0263637195934,
2026-04-25 00:04:00+00,,,2.4333333571751914,49.986000061035156,
2026-04-25 00:05:00+00,,,2.3454544977708296,50.025454781272195,
2026-04-25 00:06:00+00,,,2.1399999856948853,50.03181769631126,
2026-04-25 00:07:00+00,,,2.4200000166893005,50.02000011097301,
2026-04-25 00:08:00+00,,,2.39999998699535,49.993636738170274,
2026-04-25 00:09:00+00,,,2.381818164478649,50.01300048828125,
2026-04-25 00:10:00+00,,,2.263636361468922,49.98818137428977,
2026-04-25 00:11:00+00,,,2.5444444285498724,50.01749960581461,
2026-04-25 00:12:00+00,,,2.209090926430442,50.00416660308838,
2026-04-25 00:13:00+00,,,2.3700000047683716,49.99000015258789,
2026-04-25 00:14:00+00,,,2.372727231545882,50.00545467029918,
2026-04-25 00:15:00+00,,,2.345454541119662,49.99200019836426,
2026-04-25 00:16:00+00,,,2.5666666626930237,50.00583362579346,
2026-04-25 00:17:00+00,,,2.2545454610477793,49.994999694824216,
2026-04-25 00:18:00+00,,,2.541666656732559,50.00545467029918,
2026-04-25 00:19:00+00,,,2.436363632028753,50.029999472878195,
2026-04-25 00:20:00+00,,,2.2666666309038797,49.99818177656694,
2026-04-25 00:21:00+00,,,2.3363636298613115,49.98636384443803,
2026-04-25 00:22:00+00,,,2.3999999978325586,49.98083305358887,
2026-04-25 00:23:00+00,,,2.3999999978325586,49.978889041476776,
2026-04-25 00:24:00+00,,,2.324999988079071,49.989999597722836,
2026-04-25 00:25:00+00,,,1.9909090779044412,49.9908332824707,
2026-04-25 00:26:00+00,,,2.4727272553877397,49.9950008392334,
2026-04-25 00:27:00+00,,,2.3833333253860474,50.023999786376955,
2026-04-25 00:28:00+00,,,2.2999999956651167,50.002500216166176,
2026-04-25 00:29:00+00,,,2.4100000143051146,50.01090934059837,
2026-04-25 00:30:00+00,,,2.449999988079071,50.00833320617676,
2026-04-25 00:31:00+00,,,2.172727259722623,49.99909071488814,
2026-04-25 00:32:00+00,,,2.358333339293798,49.99636389992454,
2026-04-25 00:33:00+00,,,2.4899999856948853,50.003637140447445,
2026-04-25 00:34:00+00,,,2.49166668454806,50.000000346790664,
2026-04-25 00:35:00+00,,,2.3363636406985195,49.987272782759234,
2026-04-25 00:36:00+00,,,2.291666646798452,50.01800003051758,
2026-04-25 00:37:00+00,,,2.5299999713897705,49.97999988902699,
2026-04-25 00:38:00+00,,,2.509090878746726,49.99545392123136,
2026-04-25 00:39:00+00,,,2.4909090995788574,50.014166831970215,
2026-04-25 00:40:00+00,,,2.291666636864344,50.019165992736816,
2026-04-25 00:41:00+00,,,2.463636344129389,49.99499988555908,
2026-04-25 00:42:00+00,,,2.3090908960862593,50.004545038396664,
2026-04-25 00:43:00+00,,,2.1363636255264282,50.00000069358132,
2026-04-25 00:44:00+00,,,2.299999963153492,49.99499988555908,
2026-04-25 00:45:00+00,,,2.2916666666666665,50.02250003814697,
2026-04-25 00:46:00+00,,,2.4499999980131784,49.979091297496446,
2026-04-25 00:47:00+00,,,2.263636339794506,49.9908332824707,
2026-04-25 00:48:00+00,,,2.649999976158142,49.97699966430664,
2026-04-25 00:49:00+00,,,2.166666656732559,49.99166679382324,
2026-04-25 00:50:00+00,,,2.5583333174387612,50.034166971842446,
2026-04-25 00:51:00+00,,,2.3200000047683718,50.009999465942386,
2026-04-25 00:52:00+00,,,2.2888888782925076,49.98200035095215,
2026-04-25 00:53:00+00,,,2.3000000065023247,49.96818161010742,
2026-04-25 00:54:00+00,,,2.445454543287104,49.98666678534614,
2026-04-25 00:55:00+00,,,2.236363638531078,50.00499979654948,
2026-04-25 00:56:00+00,,,2.3499999741713204,49.992727453058414,
2026-04-25 00:57:00+00,,,2.463636354966597,50.00545397671786,
2026-04-25 00:58:00+00,,,2.3916666507720947,50.00363679365678,
2026-04-25 00:59:00+00,,,2.233333319425583,50.01636366410689,
2026-04-25 01:00:00+00,,,3.4916666547457376,49.98749987284342,
2026-04-25 01:01:00+00,,,3.45,50.0091667175293,
2026-04-25 01:02:00+00,,,3.5444444285498724,49.98800048828125,
2026-04-25 01:03:00+00,,,3.572727333415638,49.97166633605957,
2026-04-25 01:04:00+00,,,3.474999964237213,49.995454268022016,
2026-04-25 01:05:00+00,,,3.6083332896232605,49.9890910061923,
2026-04-25 01:06:00+00,,,3.5222222010294595,49.991999816894534,
2026-04-25 01:07:00+00,,,3.6416666507720947,50.01249980926514,
2026-04-25 01:08:00+00,,,3.6083333492279053,50.00454538518732,
2026-04-25 01:09:00+00,,,3.524999996026357,50.00166670481364,
2026-04-25 01:10:00+00,,,3.4916666746139526,49.99583339691162,
2026-04-25 01:11:00+00,,,3.377777761883206,50.01166693369547,
2026-04-25 01:12:00+00,,,3.5363636016845703,49.95999984741211,
2026-04-25 01:13:00+00,,,3.658333341280619,50,
2026-04-25 01:14:00+00,,,3.7000000043348833,49.98666604359945,
2026-04-25 01:15:00+00,,,3.6333332856496177,49.98400039672852,
2026-04-25 01:16:00+00,,,3.530000019073486,50.02200050354004,
2026-04-25 01:17:00+00,,,3.7333333492279053,50.01090864701705,
2026-04-25 01:18:00+00,,,3.563636367971247,49.9636362249201,
2026-04-25 01:19:00+00,,,3.5181817791678687,49.999999364217125,
2026-04-25 01:20:00+00,,,3.5666666428248086,50.0108331044515,
2026-04-25 01:21:00+00,,,3.5599999904632567,49.994444105360245,
2026-04-25 01:22:00+00,,,3.5333333611488342,50.03583272298177,
2026-04-25 01:23:00+00,,,3.524999996026357,49.987999725341794,
2026-04-25 01:24:00+00,,,3.5818181904879483,50.00727289373224,
2026-04-25 01:25:00+00,,,3.5599999904632567,49.98909065940163,
2026-04-25 01:26:00+00,,,3.590909090909091,49.97166665395101,
2026-04-25 01:27:00+00,,,3.666666626930237,50.01545472578569,
2026-04-25 01:28:00+00,,,3.4916667143503823,50.00666650136312,
2026-04-25 01:29:00+00,,,3.7363636060194536,50.00272716175426,
2026-04-25 01:30:00+00,,,3.599999984105428,50.00090928511186,
2026-04-25 01:31:00+00,,,3.4299999952316282,50.00199966430664,
2026-04-25 01:32:00+00,,,3.4727272553877397,50.0024995803833,
2026-04-25 01:33:00+00,,,3.5818182121623647,50.01272687045011,
2026-04-25 01:34:00+00,,,3.7272726839238945,50.00666650136312,
2026-04-25 01:35:00+00,,,3.7500000476837156,50.0009089383212,
2026-04-25 01:36:00+00,,,3.6749999721844993,50.007500330607094,
2026-04-25 01:37:00+00,,,3.4818182208321313,49.975833574930824,
2026-04-25 01:38:00+00,,,3.6800000190734865,50.01500053405762,
2026-04-25 01:39:00+00,,,3.5899999856948854,49.989166259765625,
2026-04-25 01:40:00+00,,,3.63636361468922,50.010000705718994,
2026-04-25 01:41:00+00,,,3.583333353201548,49.99500020345052,
2026-04-25 01:42:00+00,,,3.650000035762787,50.00909077037465,
2026-04-25 01:43:00+00,,,3.6100000143051147,49.990000089009605,
2026-04-25 01:44:00+00,,,3.4699999570846556,50.013000106811525,
2026-04-25 01:45:00+00,,,3.6272727359424937,50.0009089383212,
2026-04-25 01:46:00+00,,,3.6083333690961203,49.99500020345052,
2026-04-25 01:47:00+00,,,3.8000000390139492,50.00916703542074,
2026-04-25 01:48:00+00,,,3.4416666825612388,49.994999694824216,
2026-04-25 01:49:00+00,,,3.575000047683716,49.991818167946555,
2026-04-25 01:50:00+00,,,3.6909091039137407,50.01727294921875,
2026-04-25 01:51:00+00,,,3.740000009536743,50.00666650136312,
2026-04-25 01:52:00+00,,,3.6454545584591953,49.995454268022016,
2026-04-25 01:53:00+00,,,3.630000042915344,49.99636320634322,
2026-04-25 01:54:00+00,,,3.5999999913302334,50.00090963190252,
2026-04-25 01:55:00+00,,,3.5090909004211426,50.0129997253418,
2026-04-25 01:56:00+00,,,3.4916666547457376,49.97166665395101,
2026-04-25 01:57:00+00,,,3.4636363332921807,50.01333363850912,
2026-04-25 01:58:00+00,,,3.6416666507720947,49.97083282470703,
2026-04-25 01:59:00+00,,,3.55,50.008181832053445,
2026-04-25 02:00:00+00,,,4.860000085830689,49.9941660563151,
2026-04-25 02:01:00+00,,,4.87500003973643,49.999999653209336,
